data,sample,sattr,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,l,calgo,enforcer_name,max_dist,t,algo,adm,radm,dm,am,odm,idm,num_anonymized_fake_entities,num_anonymized_real_entities,num_real_edges,num_fake_edges,num_raw_entities,num_raw_edges,anonymized_anonymity
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.75,0,ctkga,2.7056534803838862e-05,2.7056534803838862e-05,5.4113069607677724e-05,0.0,5.165902643325198e-05,5.6567112782103496e-05,0,1288,9687,37,1288,9687,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.75,1,ctkga,0.0009935045855328228,0.0009935045855328228,0.0019870091710656457,0.0,0.0022455986901579192,0.001728419651973371,0,472,10299,991,1287,10299,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.75,2,ctkga,0.001171327579667469,0.001171327579667469,0.002342655159334938,0.0,0.0028017375578351187,0.001883572760834759,0,376,9454,855,1271,9454,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.75,3,ctkga,0.0014374239512908288,0.0014374239512908288,0.0028748479025816577,0.0,0.003421433844373623,0.002328261960789694,0,302,9880,849,1262,9880,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.75,4,ctkga,0.0016973246105332015,0.0016973246105332015,0.003394649221066403,0.0,0.003956417669259076,0.002832880772873731,0,272,10257,964,1269,10257,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.75,6,ctkga,0.0014846708722680195,0.0014846708722680195,0.002969341744536039,0.0,0.0036220894161367303,0.0023165940729353482,0,267,9938,907,1301,9938,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.75,7,ctkga,0.0013180620670436025,0.0013180620670436025,0.002636124134087205,0.0,0.003263191443954757,0.0020090568242196525,0,287,10933,823,1367,10933,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.75,8,ctkga,0.0017573647720287814,0.0017573647720287814,0.0035147295440575627,0.0,0.004022399392558847,0.0030070596955562787,0,224,10141,849,1317,10141,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.75,9,ctkga,0.0018488179696257748,0.0018488179696257748,0.0036976359392515497,0.0,0.004306619813714301,0.0030886520647887953,0,244,10492,910,1329,10492,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,1.0,0,ctkga,3.104081550835503e-05,3.104081550835503e-05,6.208163101671007e-05,0.0,6.110237708650125e-05,6.306088494691885e-05,0,1288,9687,46,1288,9687,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,1.0,1,ctkga,0.001153137076890743,0.001153137076890743,0.002306274153781486,0.0,0.0028025975810270377,0.001809950726535933,0,503,10299,1118,1287,10299,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,1.0,2,ctkga,0.001348749199616533,0.001348749199616533,0.002697498399233066,0.0,0.003282110143037046,0.002112886655429085,0,361,9454,974,1271,9454,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,1.0,3,ctkga,0.0016101597656173728,0.0016101597656173728,0.0032203195312347456,0.0,0.0038220023065506413,0.002618636755918847,0,314,9880,877,1262,9880,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,1.0,4,ctkga,0.001986712949780209,0.001986712949780209,0.003973425899560418,0.0,0.004799944669225714,0.0031469071298951246,0,297,10257,1213,1269,10257,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,1.0,5,ctkga,0.0024333764281092136,0.0024333764281092136,0.004866752856218427,0.0,0.006233660086292268,0.003499845626144588,0,250,9825,1032,1251,9825,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,1.0,6,ctkga,0.001565944135361891,0.001565944135361891,0.003131888270723782,0.0,0.0038249779371993054,0.0024387986042482593,0,310,9938,1037,1301,9938,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,1.0,8,ctkga,0.001967640528289732,0.001967640528289732,0.003935281056579464,0.0,0.0046962876404789845,0.003174274472679939,0,251,10141,997,1317,10141,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,1.0,9,ctkga,0.002144571760395198,0.002144571760395198,0.004289143520790396,0.0,0.005479473662072545,0.0030988133795082458,0,270,10492,1042,1329,10492,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.0,0,ctkga,5.2668712412501236e-05,5.2668712412501236e-05,0.00010533742482500247,0.0,0.00011037452675083339,0.00010030032289917159,0,1119,9687,45,1288,9687,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.0,1,ctkga,0.0014941418087461857,0.0014941418087461857,0.0029882836174923715,0.0,0.00356471945978119,0.0024118477752035554,0,775,10299,1948,1287,10299,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.0,2,ctkga,0.0016267956590901482,0.0016267956590901482,0.0032535913181802965,0.0,0.003919677012459015,0.0025875056239015788,0,615,9454,1680,1271,9454,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.0,3,ctkga,0.00208948085869639,0.00208948085869639,0.00417896171739278,0.0,0.005086973424532856,0.0032709500102527035,0,551,9880,1864,1262,9880,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.0,4,ctkga,0.0024007591424520767,0.0024007591424520767,0.0048015182849041535,0.0,0.005767149729751516,0.0038358868400567908,0,534,10257,2331,1269,10257,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.0,5,ctkga,0.002392566351875094,0.002392566351875094,0.004785132703750188,0.0,0.0057692410857497845,0.003801024321750599,0,474,9825,1812,1251,9825,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.0,6,ctkga,0.002199086685424388,0.002199086685424388,0.004398173370848776,0.0,0.004874059534342525,0.0039222872073550324,0,530,9938,2142,1301,9938,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.0,7,ctkga,0.00206729262594067,0.00206729262594067,0.00413458525188134,0.0,0.00483486995305759,0.003434300550705086,0,591,10933,2215,1367,10933,5
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.0,8,ctkga,0.0021807204739193015,0.0021807204739193015,0.004361440947838603,0.0,0.0050392931844282325,0.003683588711248979,0,520,10141,2034,1317,10141,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.25,0,ctkga,0.0002920069659895551,0.0002920069659895551,0.0005840139319791102,0.0,0.0005607931376061985,0.0006072347263520219,0,1280,9687,995,1288,9687,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.25,1,ctkga,0.0021499296147798274,0.0021499296147798274,0.004299859229559655,0.0,0.005233737751432793,0.0033659807076865216,0,1034,10299,4445,1287,10299,5
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.25,2,ctkga,0.002155497611388271,0.002155497611388271,0.004310995222776542,0.0,0.005073853728033435,0.0035481367175196577,0,881,9454,4182,1271,9454,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.25,3,ctkga,0.0027998080107796506,0.0027998080107796506,0.005599616021559301,0.0,0.00662140981306705,0.00457782223005155,0,816,9880,4759,1262,9880,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.25,4,ctkga,0.0030842018484605,0.0030842018484605,0.006168403696921,0.0,0.007577131846806948,0.00475967554703505,0,777,10257,4979,1269,10257,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.25,5,ctkga,0.0030289290896932794,0.0030289290896932794,0.006057858179386559,0.0,0.00741644775745661,0.004699268601316514,0,720,9825,4343,1251,9825,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.25,6,ctkga,0.0027030614176297907,0.0027030614176297907,0.005406122835259581,0.0,0.006353761661770356,0.004458484008748806,0,760,9938,4574,1301,9938,5
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.25,7,ctkga,0.00271036464184819,0.00271036464184819,0.00542072928369638,0.0,0.006395321144641868,0.004446137422750891,0,794,10933,4943,1367,10933,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.25,8,ctkga,0.00302853609750868,0.00302853609750868,0.00605707219501736,0.0,0.007129947197520395,0.004984197192514321,0,697,10141,4704,1317,10141,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.25,9,ctkga,0.003155624937011872,0.003155624937011872,0.006311249874023744,0.0,0.007417290590906314,0.005205209157141171,0,710,10492,5264,1329,10492,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.5,0,ctkga,0.00029400857677346087,0.00029400857677346087,0.0005880171535469217,0.0,0.0005153715157859117,0.0006606627913079321,0,1287,9687,1018,1288,9687,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.5,2,ctkga,0.0022330729218098173,0.0022330729218098173,0.004466145843619635,0.0,0.0051565246257844885,0.0037757670614547863,0,880,9454,4461,1271,9454,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.5,3,ctkga,0.0029435219579193646,0.0029435219579193646,0.005887043915838729,0.0,0.006973696664256451,0.004800391167421011,0,801,9880,4639,1262,9880,5
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.5,4,ctkga,0.0032281868825014023,0.0032281868825014023,0.006456373765002805,0.0,0.007892989982455339,0.0050197575475502704,0,761,10257,5131,1269,10257,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.5,5,ctkga,0.0037920332166918036,0.0037920332166918036,0.007584066433383607,0.0,0.009275619522838558,0.005892513343928659,0,680,9825,5259,1251,9825,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.5,6,ctkga,0.0028970680888303485,0.0028970680888303485,0.005794136177660697,0.0,0.006813724786540373,0.004774547568781023,0,711,9938,4605,1301,9938,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.5,7,ctkga,0.002843447173061824,0.002843447173061824,0.005686894346123648,0.0,0.006581068917023419,0.004792719775223879,0,756,10933,4980,1367,10933,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.5,8,ctkga,0.0032762532470176522,0.0032762532470176522,0.0065525064940353045,0.0,0.007757061321594142,0.005347951666476466,0,683,10141,4849,1317,10141,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.5,9,ctkga,0.00309869837306527,0.00309869837306527,0.00619739674613054,0.0,0.0074706539304194765,0.0049241395618416055,0,702,10492,4813,1329,10492,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.75,0,ctkga,0.00041145610687583396,0.00041145610687583396,0.0008229122137516679,0.0,0.0008125214877570905,0.000833302939746246,0,1288,9687,1850,1288,9687,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.75,1,ctkga,0.002130748295062489,0.002130748295062489,0.004261496590124978,0.0,0.005187754598759383,0.003335238581490575,0,988,10299,4498,1287,10299,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.75,2,ctkga,0.0023796756431530047,0.0023796756431530047,0.0047593512863060095,0.0,0.0056753771046047135,0.0038433254680073086,0,839,9454,4969,1271,9454,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.75,4,ctkga,0.00321086987058086,0.00321086987058086,0.00642173974116172,0.0,0.007736990538927411,0.005106488943396028,0,726,10257,4957,1269,10257,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.75,5,ctkga,0.0036010557132064524,0.0036010557132064524,0.007202111426412905,0.0,0.008901881807761053,0.005502341045064761,0,668,9825,4907,1251,9825,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.75,6,ctkga,0.002738709544291789,0.002738709544291789,0.005477419088583578,0.0,0.006369905765495527,0.004584932411671627,0,713,9938,4629,1301,9938,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.75,7,ctkga,0.0030368371824899794,0.0030368371824899794,0.006073674364979959,0.0,0.007353728777675161,0.004793619952284761,0,710,10933,4773,1367,10933,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.75,8,ctkga,0.003235093252074976,0.003235093252074976,0.006470186504149952,0.0,0.007778298593560605,0.005162074414739294,0,658,10141,4567,1317,10141,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.75,9,ctkga,0.003084020210144823,0.003084020210144823,0.006168040420289646,0.0,0.007379470175780927,0.004956610664798361,0,671,10492,4635,1329,10492,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,1.0,0,ctkga,0.00042218545520407696,0.00042218545520407696,0.0008443709104081539,0.0,0.000798844544788737,0.000889897276027572,0,1288,9687,1629,1288,9687,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,1.0,1,ctkga,0.002240845215506771,0.002240845215506771,0.004481690431013542,0.0,0.0054558256860121656,0.003507555176014921,0,1027,10299,4478,1287,10299,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,1.0,2,ctkga,0.0023570053213472345,0.0023570053213472345,0.004714010642694469,0.0,0.005547658291279735,0.003880362994109202,0,850,9454,4206,1271,9454,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,1.0,3,ctkga,0.002974280243000528,0.002974280243000528,0.005948560486001056,0.0,0.007038381278872563,0.004858739693129551,0,807,9880,5046,1262,9880,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,1.0,4,ctkga,0.0030605843591431404,0.0030605843591431404,0.006121168718286281,0.0,0.007496398701333684,0.004745938735238876,0,768,10257,5000,1269,10257,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,1.0,6,ctkga,0.0028002213148254655,0.0028002213148254655,0.005600442629650931,0.0,0.006697509996574818,0.004503375262727043,0,718,9938,4367,1301,9938,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,1.0,7,ctkga,0.002952028377771596,0.002952028377771596,0.005904056755543192,0.0,0.007272505517778859,0.004535607993307527,0,772,10933,4994,1367,10933,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,1.0,8,ctkga,0.0031839344033514298,0.0031839344033514298,0.0063678688067028595,0.0,0.0076241743597406,0.00511156325366511,0,661,10141,4500,1317,10141,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,1.0,9,ctkga,0.0031039777879507003,0.0031039777879507003,0.006207955575901401,0.0,0.007528428176158297,0.004887482975644501,0,710,10492,4869,1329,10492,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.0,0,ctkga,6.137669995937246e-05,6.137669995937246e-05,0.00012275339991874492,0.0,0.00014918086321612668,9.63259366213631e-05,0,976,9687,29,1288,9687,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.0,1,ctkga,0.0018046268091349543,0.0018046268091349543,0.0036092536182699086,0.0,0.004518782733277158,0.0026997245032626604,0,978,10299,2794,1287,10299,5
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.0,2,ctkga,0.0020798728865679588,0.0020798728865679588,0.0041597457731359175,0.0,0.005038242764847568,0.003281248781424265,0,763,9454,2735,1271,9454,5
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.0,3,ctkga,0.0023069384888093946,0.0023069384888093946,0.004613876977618789,0.0,0.005572714231756104,0.0036550397234814767,0,813,9880,3161,1262,9880,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.0,4,ctkga,0.0026471755787956766,0.0026471755787956766,0.005294351157591353,0.0,0.0063889602590505475,0.0041997420561321564,0,824,10257,3651,1269,10257,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.0,5,ctkga,0.003110222626492762,0.003110222626492762,0.006220445252985524,0.0,0.00787200526562298,0.004568885240348071,0,776,9825,4004,1251,9825,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.0,6,ctkga,0.002790829833290135,0.002790829833290135,0.00558165966658027,0.0,0.006693968332295323,0.004469351000865221,0,767,9938,3864,1301,9938,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.0,8,ctkga,0.0029157629207458373,0.0029157629207458373,0.005831525841491675,0.0,0.007183443000776769,0.004479608682206576,0,774,10141,4089,1317,10141,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.0,9,ctkga,0.0030739680063463486,0.0030739680063463486,0.006147936012692697,0.0,0.0074629937037412495,0.004832878321644136,0,792,10492,5061,1329,10492,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.25,0,ctkga,0.000772903957730932,0.000772903957730932,0.001545807915461864,0.0,0.0014049061888073023,0.0016867096421164247,0,1264,9687,1397,1288,9687,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.25,1,ctkga,0.0028767928709691293,0.0028767928709691293,0.0057535857419382585,0.0,0.007187455304529095,0.004319716179347425,0,1238,10299,5787,1287,10299,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.25,2,ctkga,0.0028764773769293993,0.0028764773769293993,0.0057529547538587985,0.0,0.006773032109454656,0.004732877398262936,0,1042,9454,6036,1271,9454,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.25,3,ctkga,0.0034139637289122503,0.0034139637289122503,0.006827927457824501,0.0,0.007915303492505674,0.005740551423143332,0,1021,9880,7396,1262,9880,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.25,4,ctkga,0.0037924274590476676,0.0037924274590476676,0.007584854918095335,0.0,0.009131078815122724,0.006038631021067947,0,1022,10257,8016,1269,10257,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.25,5,ctkga,0.0038812687805076457,0.0038812687805076457,0.007762537561015291,0.0,0.0095061479215369,0.006018927200493697,0,959,9825,7121,1251,9825,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.25,6,ctkga,0.0031574855751661268,0.0031574855751661268,0.0063149711503322535,0.0,0.0072839061044321,0.005346036196232401,0,978,9938,6432,1301,9938,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.25,7,ctkga,0.0035247153021557725,0.0035247153021557725,0.007049430604311545,0.0,0.008467567457669198,0.005631293750953889,0,958,10933,6726,1367,10933,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.25,8,ctkga,0.0036748323899402683,0.0036748323899402683,0.0073496647798805366,0.0,0.008580214681019932,0.006119114878741141,0,927,10141,7257,1317,10141,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.5,0,ctkga,0.00085155492758104,0.00085155492758104,0.00170310985516208,0.0,0.0016385370386815903,0.0017676826716425714,0,1287,9687,2827,1288,9687,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.5,1,ctkga,0.0030395931438774427,0.0030395931438774427,0.006079186287754885,0.0,0.0075790611498413926,0.004579311425668386,0,1251,10299,7700,1287,10299,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.5,2,ctkga,0.003015123105410676,0.003015123105410676,0.006030246210821352,0.0,0.00703154359273845,0.00502894882890425,0,1066,9454,7657,1271,9454,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.5,3,ctkga,0.003684956103283228,0.003684956103283228,0.007369912206566456,0.0,0.008597951930402569,0.006141872482730335,0,1053,9880,8652,1262,9880,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.5,4,ctkga,0.003750130732068762,0.003750130732068762,0.007500261464137524,0.0,0.009371253009547597,0.005629269918727444,0,986,10257,8246,1269,10257,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.5,5,ctkga,0.004089644808550346,0.004089644808550346,0.008179289617100693,0.0,0.01003583014833185,0.006322749085869525,0,962,9825,8728,1251,9825,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.5,6,ctkga,0.0032723103733924225,0.0032723103733924225,0.006544620746784845,0.0,0.007808250220948465,0.005280991272621228,0,960,9938,7764,1301,9938,5
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.5,7,ctkga,0.003571146742936656,0.003571146742936656,0.007142293485873312,0.0,0.0084062067078933,0.005878380263853326,0,998,10933,9512,1367,10933,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.5,8,ctkga,0.003679362323790298,0.003679362323790298,0.007358724647580596,0.0,0.008941757443040058,0.005775691852121131,0,904,10141,7704,1317,10141,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.5,9,ctkga,0.0036803234460994123,0.0036803234460994123,0.007360646892198825,0.0,0.008692531769929733,0.006028762014467915,0,903,10492,8763,1329,10492,5
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.75,0,ctkga,0.0008962609879456053,0.0008962609879456053,0.0017925219758912106,0.0,0.001764784324427505,0.0018202596273549172,0,1287,9687,2492,1288,9687,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,1.0,9,ctkga,0.003480620525976031,0.003480620525976031,0.006961241051952062,0.0,0.008112167011546661,0.005810315092357466,0,895,10492,9262,1329,10492,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.25,1,ctkga,0.0011173761010841497,0.0011173761010841497,0.0022347522021682995,0.0,0.0027704232819905686,0.001699081122346029,0,491,10299,999,1287,10299,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.5,3,ctkga,0.0014488300207892123,0.0014488300207892123,0.0028976600415784246,0.0,0.003287403079399911,0.0025079170037569393,0,307,9880,821,1262,9880,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.75,5,ctkga,0.0024359960653031463,0.0024359960653031463,0.004871992130606293,0.0,0.006172964719285558,0.0035710195419270266,0,225,9825,979,1251,9825,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,1.0,7,ctkga,0.0014757132853328906,0.0014757132853328906,0.002951426570665781,0.0,0.003737219457775421,0.0021656336835561415,0,325,10933,983,1367,10933,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.0,9,ctkga,0.0025127111427530216,0.0025127111427530216,0.005025422285506043,0.0,0.005980874101938617,0.004069970469073476,0,563,10492,2771,1329,10492,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.5,1,ctkga,0.0022027140339874653,0.0022027140339874653,0.004405428067974931,0.0,0.005320299303162066,0.0034905568327878002,0,1018,10299,4587,1287,10299,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,0.75,3,ctkga,0.0031704448119644194,0.0031704448119644194,0.006340889623928839,0.0,0.00756554456166005,0.005116234686197628,0,761,9880,4853,1262,9880,5
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,2,km,msa,1.0,5,ctkga,0.003369420369403714,0.003369420369403714,0.006738840738807428,0.0,0.00833289768574874,0.0051447837918661265,0,729,9825,5123,1251,9825,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.0,7,ctkga,0.0027431351381562814,0.0027431351381562814,0.005486270276312563,0.0,0.006514424301727818,0.00445811625089731,0,799,10933,4135,1367,10933,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.25,9,ctkga,0.0035246135502176477,0.0035246135502176477,0.007049227100435295,0.0,0.00828431882146703,0.005814135379403561,0,916,10492,7436,1329,10492,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,2,-1,3,km,msa,1.0,3,ctkga,0.00341401866958432,0.00341401866958432,0.00682803733916864,0.0,0.008164682427609956,0.005491392250727323,0,1050,9880,8324,1262,9880,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.75,7,ctkga,0.003415580113997479,0.003415580113997479,0.006831160227994958,0.0,0.008306299635554192,0.005356020820435723,0,1035,10933,9003,1367,10933,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.75,1,ctkga,0.0030091511292074033,0.0030091511292074033,0.006018302258414807,0.0,0.00732350605260687,0.004713098464222742,0,1244,10299,8063,1287,10299,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,8,-1,3,km,msa,0.5,5,ctkga,0.004820890662833835,0.004820890662833835,0.00964178132566767,0.0,0.011964206937559159,0.007319355713776184,0,870,9825,8726,1251,9825,8
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.75,2,ctkga,0.0031613564348212933,0.0031613564348212933,0.0063227128696425865,0.0,0.007306803551156165,0.0053386221881290006,0,995,9454,7932,1271,9454,6
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,3,km,msa,0.75,3,ctkga,0.003998176228427512,0.003998176228427512,0.007996352456855024,0.0,0.00938787548099024,0.006604829432719806,0,1074,9880,9080,1262,9880,6
