Unnamed: 0,t,clustering,gen_history,data,sample,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,calgo,max_dist
11,11,4.76837158203125e-06,2.4754538536071777,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
12,12,4.291534423828125e-06,3.141534805297852,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
13,13,4.291534423828125e-06,3.205909013748169,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
14,14,4.76837158203125e-06,3.1620280742645264,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
15,15,2.86102294921875e-06,3.345973253250122,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
16,16,4.0531158447265625e-06,3.3919546604156494,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
17,17,3.5762786865234375e-06,3.486618757247925,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
18,18,4.529953002929688e-06,3.25093412399292,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
19,19,3.814697265625e-06,3.204553365707397,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
20,20,4.0531158447265625e-06,3.678587913513184,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
21,21,4.291534423828125e-06,4.223599910736084,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
22,22,4.529953002929688e-06,4.045462131500243,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
23,23,3.814697265625e-06,4.491547584533691,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
24,24,3.814697265625e-06,3.780782461166382,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
25,25,5.0067901611328125e-06,4.502530574798584,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
26,26,4.291534423828125e-06,4.251180410385132,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
27,27,4.529953002929688e-06,5.1197509765625,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
28,28,3.814697265625e-06,5.502706289291382,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
29,29,4.529953002929688e-06,5.264685869216919,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
30,30,4.76837158203125e-06,4.858100414276123,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
31,31,4.0531158447265625e-06,5.643258333206178,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
32,32,4.76837158203125e-06,5.052412509918213,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
33,33,4.291534423828125e-06,5.0356738567352295,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
34,34,3.814697265625e-06,6.322570562362671,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
35,35,4.76837158203125e-06,6.495450019836426,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
36,36,4.529953002929688e-06,5.336396932601929,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
37,37,4.0531158447265625e-06,5.867168188095093,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
38,38,5.0067901611328125e-06,6.421632528305054,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
39,39,4.291534423828125e-06,6.364736795425415,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
40,40,4.0531158447265625e-06,5.695269346237183,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
41,41,4.76837158203125e-06,6.584304094314575,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
42,42,2.86102294921875e-06,7.3575263023376465,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
43,43,4.76837158203125e-06,6.917266130447388,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
44,44,3.0994415283203125e-06,6.859111785888673,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
45,45,4.291534423828125e-06,7.421087980270387,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
46,46,3.5762786865234375e-06,8.24156928062439,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
47,47,4.291534423828125e-06,7.359781265258789,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
48,48,4.0531158447265625e-06,7.264343023300171,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
49,49,4.0531158447265625e-06,5.045962572097778,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0
0,0,4.0531158447265625e-06,1.3349318504333496,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
1,1,5.0067901611328125e-06,1.2607011795043943,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
2,2,4.291534423828125e-06,1.5965468883514404,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
3,3,4.529953002929688e-06,1.5301485061645508,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
4,4,5.0067901611328125e-06,1.7986273765563965,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
5,5,4.76837158203125e-06,1.8476250171661377,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
6,6,4.291534423828125e-06,1.9720146656036377,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
7,7,4.0531158447265625e-06,2.297602891921997,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
8,8,4.529953002929688e-06,2.479222297668457,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
9,9,5.0067901611328125e-06,2.4780831336975098,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
10,10,4.0531158447265625e-06,2.409485101699829,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
11,11,5.7220458984375e-06,2.479450225830078,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
12,12,5.245208740234375e-06,2.7602195739746094,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
13,13,3.0994415283203125e-06,2.471902847290039,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
14,14,5.960464477539064e-06,3.2494139671325684,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
15,15,4.529953002929688e-06,2.9643633365631104,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
16,16,4.529953002929688e-06,3.281221628189087,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
17,17,5.245208740234375e-06,3.545841693878174,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
18,18,4.0531158447265625e-06,3.7354216575622563,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
19,19,5.4836273193359375e-06,3.8107192516326895,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
20,20,6.198883056640625e-06,3.769531965255737,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
21,21,5.4836273193359375e-06,3.767878770828247,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
22,22,5.245208740234375e-06,3.584171772003174,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
23,23,4.291534423828125e-06,3.80124568939209,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
24,24,4.0531158447265625e-06,3.738463878631592,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
25,25,5.4836273193359375e-06,4.655409097671509,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
26,26,4.529953002929688e-06,5.146501302719116,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
27,27,4.291534423828125e-06,4.1469337940216064,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
28,28,4.291534423828125e-06,4.302268981933594,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
29,29,4.0531158447265625e-06,4.39365291595459,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
30,30,5.960464477539064e-06,4.8371782302856445,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
31,31,4.291534423828125e-06,4.827409267425537,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
32,32,4.76837158203125e-06,4.725959300994873,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
33,33,4.291534423828125e-06,5.3354852199554434,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
34,34,4.529953002929688e-06,5.9131600856781015,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
35,35,5.245208740234375e-06,4.996393203735352,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
36,36,4.76837158203125e-06,5.531999349594116,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
37,37,4.529953002929688e-06,6.272218942642213,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
38,38,5.245208740234375e-06,5.621369123458862,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
39,39,5.245208740234375e-06,5.800530672073363,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
40,40,6.198883056640625e-06,6.077677011489867,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
41,41,5.960464477539064e-06,5.85686993598938,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
42,42,4.0531158447265625e-06,4.206559658050537,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
43,43,3.337860107421875e-06,4.166892528533936,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
44,44,3.0994415283203125e-06,4.219484329223634,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
45,45,3.814697265625e-06,4.337659835815431,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
46,46,4.0531158447265625e-06,4.276823043823241,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
47,47,3.5762786865234375e-06,4.44010591506958,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
48,48,3.0994415283203125e-06,4.577000617980957,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
49,49,5.960464477539064e-06,4.496041774749756,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0
0,0,1.430511474609375e-06,1.4042987823486328,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
1,1,2.384185791015625e-06,1.4751880168914795,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
2,2,2.1457672119140625e-06,1.758056640625,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
3,3,2.1457672119140625e-06,1.7452032566070557,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
4,4,1.9073486328125e-06,1.7369284629821775,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
5,5,2.1457672119140625e-06,1.9635546207427976,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
6,6,1.6689300537109375e-06,2.296903133392334,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
7,7,1.6689300537109375e-06,2.2080509662628174,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
8,8,1.6689300537109375e-06,2.6010913848876958,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
9,9,1.1920928955078123e-06,2.3371751308441158,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
10,10,2.1457672119140625e-06,2.4166297912597656,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
11,11,2.1457672119140625e-06,2.406294822692871,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
12,12,1.9073486328125e-06,2.7946882247924805,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
13,13,2.384185791015625e-06,2.599851369857788,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
14,14,2.384185791015625e-06,3.033543825149536,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
15,15,1.6689300537109375e-06,3.458415269851685,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
16,16,1.6689300537109375e-06,3.1319334506988525,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
17,17,1.6689300537109375e-06,3.163740873336792,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
18,18,2.384185791015625e-06,3.5490038394927983,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
19,19,1.9073486328125e-06,3.6795639991760254,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
20,20,2.86102294921875e-06,4.2433884143829355,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
21,21,2.6226043701171875e-06,3.2680859565734863,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
22,22,1.6689300537109375e-06,3.4968228340148926,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
23,23,1.6689300537109375e-06,4.226508855819701,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
24,24,2.384185791015625e-06,3.973200798034668,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
25,25,1.430511474609375e-06,3.846797466278076,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
26,26,1.6689300537109375e-06,4.3366453647613525,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
27,27,2.6226043701171875e-06,4.901947021484375,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
28,28,2.1457672119140625e-06,4.906630039215088,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
29,29,2.1457672119140625e-06,4.66921067237854,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
30,30,1.9073486328125e-06,4.902990341186523,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
31,31,1.9073486328125e-06,5.274838924407959,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
32,32,1.6689300537109375e-06,4.9142587184906015,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
33,33,1.6689300537109375e-06,5.678402900695801,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
34,34,2.6226043701171875e-06,6.029292583465576,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
35,35,1.9073486328125e-06,4.767613172531128,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
36,36,1.6689300537109375e-06,5.542922258377075,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
37,37,2.1457672119140625e-06,6.2826149463653564,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
38,38,2.6226043701171875e-06,5.873332738876343,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
39,39,1.6689300537109375e-06,5.397226333618164,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
40,40,1.430511474609375e-06,3.9462194442749023,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
41,41,1.6689300537109375e-06,4.001813888549806,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
42,42,1.6689300537109375e-06,4.090080499649049,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
43,43,1.9073486328125e-06,4.186548709869385,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
44,44,2.1457672119140625e-06,4.102693557739259,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
45,45,2.1457672119140625e-06,4.393351078033446,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
46,46,1.9073486328125e-06,4.500523328781128,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
47,47,1.9073486328125e-06,4.484890699386597,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
48,48,1.430511474609375e-06,4.45719575881958,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
49,49,1.6689300537109375e-06,4.248659372329712,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0
0,0,1.9073486328125e-06,1.2498726844787598,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
1,1,1.430511474609375e-06,1.4755890369415283,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
2,2,1.6689300537109375e-06,1.6401405334472656,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
3,3,1.9073486328125e-06,1.668189525604248,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
4,4,1.6689300537109375e-06,1.941335201263428,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
5,5,2.384185791015625e-06,1.9522151947021484,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
6,6,2.6226043701171875e-06,2.0685491561889653,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
7,7,1.6689300537109375e-06,2.1902751922607417,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
8,8,1.6689300537109375e-06,2.724742889404297,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
9,9,1.6689300537109375e-06,2.4434940814971924,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
10,10,1.9073486328125e-06,2.2465345859527592,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
11,11,1.1920928955078123e-06,3.0244503021240234,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
12,12,1.430511474609375e-06,3.140692234039306,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
13,13,2.1457672119140625e-06,3.136348009109497,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
14,14,1.6689300537109375e-06,2.7981176376342773,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
15,15,1.9073486328125e-06,2.689619779586792,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
16,16,1.9073486328125e-06,3.2538888454437256,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
17,17,1.9073486328125e-06,3.7026054859161377,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
18,18,1.6689300537109375e-06,3.9540469646453857,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
19,19,2.1457672119140625e-06,3.9404311180114746,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
20,20,2.384185791015625e-06,3.5868604183197017,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
21,21,1.9073486328125e-06,4.450764417648315,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
22,22,2.384185791015625e-06,3.322108268737793,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
23,23,2.1457672119140625e-06,4.162322998046875,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
24,24,1.9073486328125e-06,3.984676837921143,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
25,25,1.430511474609375e-06,5.032706022262573,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
26,26,2.1457672119140625e-06,4.385094404220581,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
27,27,2.1457672119140625e-06,4.6826794147491455,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
28,28,1.6689300537109375e-06,4.956801414489746,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
29,29,1.430511474609375e-06,4.3739404678344735,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
30,30,1.9073486328125e-06,5.171633720397949,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
31,31,1.6689300537109375e-06,4.715014457702637,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
32,32,1.9073486328125e-06,5.785468578338622,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
33,33,1.6689300537109375e-06,5.880544900894165,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
34,34,1.430511474609375e-06,5.828608989715576,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
35,35,2.1457672119140625e-06,6.251828193664551,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
36,36,1.9073486328125e-06,5.981121778488159,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
37,37,1.6689300537109375e-06,6.54279637336731,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
38,38,1.9073486328125e-06,5.554356098175049,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
39,39,1.9073486328125e-06,6.540929079055786,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
40,40,1.6689300537109375e-06,6.7042458057403564,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
41,41,2.384185791015625e-06,7.098765134811401,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
42,42,1.430511474609375e-06,6.043094158172607,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
43,43,1.6689300537109375e-06,7.017664909362793,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
44,44,2.1457672119140625e-06,6.118051528930664,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0
